热功率,电功率,主回路1冷却剂流量,主回路2冷却剂流量,主回路1热管段冷却剂温度,主回路2热管段冷却剂温度,主回路1冷管段冷却剂温度,主回路2冷管段冷却剂温度,主回路1蒸汽发生器二次侧压力,主回路2蒸汽发生器二次侧压力,主回路1蒸汽发生器水位,主回路2蒸汽发生器水位,主回路1蒸汽发生器给水流量,主回路2蒸汽发生器给水流量,主回路1蒸汽发生器给水温度,主回路2蒸汽发生器给水温度,主回路1蒸汽发生器蒸汽出口流量,主回路2蒸汽发生器蒸汽出口流量,主回路1蒸汽发生器蒸汽出口温度,主回路2蒸汽发生器蒸汽出口温度,稳压器压力,稳压器水位,稳压器蒸汽空间温度,稳压器水空间温度
0.160993129,0.04856618,0.998921235,1,0.081141879,0.081140606,0.076918796,0.076883154,0.000307745,0.000311752,0.00152574,0.001525767,0.040612219,0.040854481,0.050855423,0.050855482,0.039642013,0.039881458,0.074935726,0.07497921,0.002891666,0,0.09747702,0.091331536
0.160999442,0.048565759,0.998931545,1,0.081142448,0.081141259,0.076919238,0.076883629,0.000307776,0.000311782,0.001525865,0.001525865,0.04057812,0.04081828,0.050856572,0.050856627,0.039656422,0.039897443,0.074937556,0.074980905,0.002891585,0,0.097478225,0.091331962
0.161002592,0.048565203,0.998938895,1,0.081142425,0.081141295,0.076919153,0.07688351,0.000307943,0.000311949,0.001525953,0.00152598,0.040621807,0.040862216,0.050857182,0.050857241,0.039702838,0.039943585,0.074938342,0.074981616,0.00289151,0,0.097483273,0.091331967
0.161000536,0.048565032,0.998917537,1,0.081140398,0.081139183,0.076916974,0.076881357,0.00030799,0.00031172,0.001526054,0.001525944,0.040606489,0.04085151,0.050856434,0.050856489,0.039659861,0.039891095,0.074936683,0.074976718,0.002891413,0,0.097472675,0.091329383
0.161006792,0.048565032,0.998925959,1,0.081141083,0.081139641,0.076917376,0.076881734,0.000307745,0.000311861,0.001526013,0.001526068,0.040582465,0.040829946,0.050857504,0.050857559,0.039644888,0.039881458,0.074933863,0.074979286,0.002891273,0,0.097472565,0.091329749
0.161010343,0.048564195,0.998932096,1,0.081140931,0.081139514,0.076917125,0.076881516,0.000307856,0.000311972,0.001526098,0.001526181,0.040600899,0.040835867,0.050858188,0.050858272,0.039684874,0.039932439,0.074935599,0.074979867,0.002891222,0,0.09747307,0.091329561
0.161013364,0.048564547,0.998934322,1,0.081140504,0.081139256,0.076916758,0.076881174,0.000307828,0.000311972,0.001526153,0.001526236,0.040618632,0.040850973,0.050858654,0.050858709,0.039660416,0.039908095,0.074933798,0.074978471,0.002891139,0,0.097473804,0.091329268
0.161016635,0.048564082,0.998931901,1,0.081139735,0.081138495,0.076915907,0.076880349,0.000307853,0.000311777,0.001526253,0.001526253,0.040584622,0.04081934,0.050858945,0.050859,0.039636608,0.039877544,0.074934091,0.074976588,0.002891092,0,0.097470084,0.09132827
0.161016815,0.048561834,0.998910814,1,0.081137484,0.08113627,0.07691371,0.076878153,0.000307984,0.00031199,0.001526299,0.001526299,0.040614979,0.040853198,0.050858272,0.050858327,0.039698434,0.039938171,0.074932828,0.074975594,0.002890938,0,0.097465693,0.091325625
0.161023928,0.048563321,0.99892611,1,0.081138399,0.081137185,0.076914479,0.076878888,0.00030785,0.000311774,0.001526349,0.001526349,0.04060599,0.04084993,0.050859459,0.050859543,0.039635548,0.039871009,0.074931434,0.074974758,0.00289087,0,0.097466401,0.091326664
