p_26001,cntrlv_42,mflowj_24001,mflowj_34001,mflowj_44001,tempf_12101,tempf_13801
0.992979111,0.99743004,1.154469268,1.066822377,1.069248587,0.811439184,0.864416514
1.007462437,1.000533474,1.15763823,1.06871102,1.074708626,0.804866271,0.850716642
0.994060637,0.998321423,1.154422457,1.069804779,1.076432232,0.811364696,0.861735878
1.005626491,0.999012327,1.150631593,1.074230498,1.077025277,0.815507421,0.864915693
0.998613293,1.007917478,1.159186287,1.073018325,1.070147577,0.805036614,0.866257732
1.000251032,0.999063544,1.158884475,1.070442002,1.072018708,0.803118517,0.865731308
1.011645676,0.997055812,1.155302115,1.076680409,1.057972767,0.804812364,0.857068331
1.002378707,0.996128716,1.165261899,1.072470159,1.064914937,0.809821907,0.860894982
1.007002542,0.996679835,1.159837859,1.078067579,1.069201525,0.806231227,0.861893747
1.004034677,1.000246955,1.15791844,1.075308438,1.065377414,0.809868004,0.853338074
0.994978896,1.000670513,1.159325574,1.077951523,1.071816719,0.815382582,0.865345683
0.996686955,1.007436112,1.15812609,1.069826616,1.062614725,0.807988566,0.85352445
1.001408886,1.004217201,1.154440264,1.070320746,1.078367688,0.809178975,0.853614312
1.005239956,1.00121759,1.158749239,1.063982395,1.075114032,0.803543695,0.860000926
1.009991465,1.000722233,1.157899027,1.074186529,1.069294556,0.814774351,0.853219031
0.990954295,0.996730917,1.16068592,1.070444268,1.075238219,0.800893921,0.849795778
0.997884794,1.002419764,1.154825373,1.068876659,1.077491739,0.803884539,0.859524502
0.997115627,0.994637521,1.15928911,1.069779618,1.067042092,0.804264079,0.868898839
1.007602619,1.007035304,1.159895869,1.076151577,1.064946123,0.808873259,0.869907404
0.997206669,1.005230474,1.170385699,1.074765823,1.083636551,0.811608708,0.870429551
1.002690033,0.999478229,1.162410523,1.065694941,1.077962922,0.812262862,0.854903327
0.994976547,1.005096144,1.160628722,1.067426092,1.072016783,0.810072267,0.854303729
0.998853369,1.001008566,1.15612142,1.068397174,1.067701593,0.807564859,0.858002313
1.000119951,0.996852022,1.153522529,1.073859918,1.071665132,0.811011086,0.857829221
0.994665379,1.00045302,1.158468874,1.067131861,1.069353425,0.811521346,0.864148193
0.99436643,1.006142415,1.162534915,1.070256389,1.070460091,0.802616094,0.869908396
1.001209078,1.009760889,1.163965464,1.082842806,1.071556785,0.816603998,0.853015676
0.996562683,1.003016304,1.159857189,1.074313492,1.075822345,0.810192702,0.867234796
0.997191718,1.005682551,1.159995412,1.069351985,1.077822047,0.810095166,0.853034077
0.995663025,1.002559838,1.156112018,1.06731677,1.072121506,0.810732338,0.864689524
1.004764973,0.998019499,1.165630703,1.064799911,1.068686335,0.80225816,0.860236507
1.003378452,1.005818862,1.150856,1.071190824,1.06571464,0.807076961,0.869956632
0.99584324,0.998707353,1.157727168,1.075925356,1.071124946,0.80381488,0.854569482
1.000756701,1.005299239,1.16365388,1.073948477,1.075724511,0.802060973,0.865481228
1.005816218,0.996674376,1.167721764,1.0664097,1.073513577,0.816402579,0.868640042
1.005979197,1.000129183,1.165268653,1.071808117,1.072234611,0.796173369,0.860974525
1.000128076,1.003295149,1.156105203,1.06987174,1.070677409,0.796810595,0.863813864
1.011768284,0.992578345,1.160748609,1.069073886,1.070075057,0.819308028,0.864912022
0.998808348,0.99828572,1.151273195,1.07128465,1.070421484,0.815539694,0.856578989
0.9977907,0.996993304,1.162788578,1.074097701,1.074198792,0.803421777,0.870692078
0.996599353,1.005464793,1.159508048,1.069208892,1.072758971,0.80532219,0.863538928
1.001383432,1.002391943,1.164978306,1.071003785,1.075098066,0.807121263,0.861356395
1.000832188,1.000165301,1.15640714,1.06896956,1.0767113,0.805895488,0.860537931
1.003709834,1.011639607,1.169041873,1.064859136,1.072529098,0.806755924,0.8626052
1.008694562,1.000462124,1.155118113,1.067323578,1.058187488,0.807051535,0.866444742
1.005663446,0.995375328,1.16446446,1.077685526,1.064736032,0.805907605,0.86430563
0.997242258,0.99981215,1.170208844,1.066303677,1.063286901,0.814298512,0.863319937
0.995894501,0.996583756,1.165121019,1.065983589,1.071068977,0.80903362,0.864119959
1.001534899,0.992443085,1.156808315,1.065576995,1.072882518,0.812338579,0.861327945
1.008691842,0.993605792,1.161743354,1.064063303,1.05862323,0.804849808,0.851764225
0.999429268,1.005330561,1.15849402,1.068140171,1.075872692,0.810989706,0.864010352
0.999010975,0.998486573,1.159608957,1.081058127,1.071456045,0.813447278,0.866424105
0.998072476,0.99256257,1.157640679,1.073282663,1.069864753,0.812938905,0.860974858
0.9986583,0.996742929,1.166660016,1.076012051,1.075713805,0.809906847,0.864234901
1.005532546,1.002358119,1.163953874,1.078373552,1.06225602,0.802072368,0.869125352
0.995750459,1.000074713,1.156968911,1.066309693,1.070142537,0.814823467,0.858694788
1.0026718,0.993840017,1.162116108,1.06970933,1.061685466,0.810984346,0.863355049
1.012739208,1.00610581,1.159631996,1.068366542,1.077217211,0.803276761,0.858986353
1.000577382,1.000851364,1.164151716,1.070283392,1.076215822,0.805644156,0.861562735
0.993994762,1.002006257,1.154877915,1.069031652,1.067803182,0.804098215,0.860673199
1.010724728,0.999446651,1.160926562,1.07514472,1.062086173,0.808688928,0.853124839
1.003210253,0.993742516,1.167179953,1.071157678,1.068831398,0.802802657,0.864657972
0.999615153,0.993294837,1.152182538,1.076394181,1.071191518,0.807918998,0.873322003
1.010153407,1.013408904,1.163348916,1.07975502,1.067050608,0.815990902,0.867830578
1.002335395,1.005125696,1.162259057,1.069946963,1.059904365,0.811645306,0.853931906
1.005229732,1.003132855,1.167599364,1.066808926,1.065861204,0.803519354,0.851762165
1.001329568,0.997482879,1.157353279,1.068661802,1.067823576,0.80376871,0.852885696
0.995755341,0.993843265,1.158449391,1.068805338,1.063325669,0.809373025,0.853589383
1.009549513,1.005435309,1.165865319,1.06790403,1.069651577,0.80358521,0.859840122
1.003843727,0.995988961,1.155903075,1.073529758,1.076565427,0.813662099,0.86029297
0.997073822,1.003441725,1.156703328,1.081438874,1.059721495,0.803681136,0.857096288
1.008103363,0.997469953,1.160203916,1.073979436,1.072288224,0.800881333,0.858022955
1.005357884,1.001681987,1.16156784,1.076458205,1.077786602,0.810093071,0.858198886
1.001733105,1.005997775,1.155299054,1.067532077,1.068815496,0.812343405,0.86352043
0.997317153,1.005137841,1.158362199,1.060618632,1.07172093,0.810036401,0.860893346
1.001334064,0.995741867,1.156284807,1.074770427,1.073959958,0.808593752,0.859383984
0.99385097,0.997737891,1.163291112,1.071452599,1.071989475,0.805430337,0.859332825
1.005505228,1.011110461,1.16127544,1.070494447,1.061518029,0.8077041,0.859623709
0.993020154,1.004184307,1.160754149,1.063742527,1.069018434,0.806815123,0.854576149
0.992501131,0.998293252,1.161487833,1.071360696,1.060159051,0.799133451,0.856038263
1.006256117,1.000415455,1.163407469,1.07270238,1.072960983,0.810154386,0.859065665
1.013368662,1.009443098,1.154536793,1.071057694,1.068025637,0.811776784,0.864134781
0.995105782,0.995294505,1.164838742,1.081248044,1.0669677,0.812694924,0.857524315
1.003461141,0.998822711,1.160809435,1.069938843,1.07043701,0.80958526,0.861898616
1.00515138,1.000394457,1.170107738,1.072187401,1.069409879,0.818501389,0.860362133
1.001096869,0.984273494,1.167822469,1.070980971,1.059020065,0.806238604,0.85608801
0.994626252,1.006758983,1.156929344,1.070779054,1.066051629,0.815715235,0.862845289
1.001360734,1.001900037,1.152357981,1.072374292,1.068018462,0.809360247,0.864519792
0.996989655,1.005424149,1.157268173,1.078160534,1.066251539,0.811162379,0.856140804
1.002163567,1.002227609,1.164988005,1.076802992,1.077769384,0.808805742,0.861348719
1.006159968,1.011025237,1.16356218,1.075072805,1.072482752,0.810651282,0.863954221
1.000678088,1.002900698,1.158170564,1.064957371,1.073036339,0.805055825,0.866312418
1.00766922,1.00076811,1.157674793,1.072745479,1.074970513,0.802691849,0.857593533
1.000252847,1.002487062,1.148200038,1.07640237,1.067354424,0.808637304,0.861971297
0.992870922,1.00525909,1.165098576,1.062423351,1.068266816,0.808918834,0.86669876
0.993198989,1.003042934,1.150477163,1.06197109,1.071162356,0.798340804,0.871827507
1.008666428,0.993032854,1.164684048,1.072003728,1.06692068,0.807633988,0.861716757
1.003677716,0.99706562,1.161769506,1.071636889,1.062572296,0.811193485,0.856269025
0.99831859,1.005933468,1.164230957,1.064848969,1.06870332,0.809991874,0.865607255
0.999865563,1.007336424,1.157232709,1.059213013,1.06861363,0.807120269,0.861027611
1.001146307,1.005872739,1.157485846,1.067744229,1.066516713,0.809357696,0.86125988
1.0135671,1.010682539,1.155820012,1.076177741,1.068620947,0.79792884,0.864152266
0.997070182,1.004477983,1.164805477,1.060443512,1.069236698,0.806667878,0.859970976
0.992221804,0.993898286,1.160976197,1.072975607,1.06346688,0.815561625,0.860240119
1.001566408,0.995036534,1.164462404,1.062753551,1.074821262,0.809558622,0.859998651
1.007384682,0.998392109,1.156117806,1.070910285,1.065005034,0.806019227,0.86263574
0.996033329,0.995385942,1.15757557,1.076592933,1.072880312,0.815427364,0.865176417
0.993396667,1.000708015,1.160018978,1.074448205,1.072163814,0.813997587,0.858777641
1.001204543,0.997801711,1.154400088,1.057681509,1.07213356,0.81515856,0.860002094
1.000063768,0.993220441,1.162742309,1.07363691,1.06192104,0.807157038,0.867999177
1.006638408,0.998128634,1.166137831,1.066825491,1.076484779,0.81423258,0.858924867
1.000560748,0.992737762,1.167775342,1.072641456,1.066759818,0.804907683,0.861431288
1.007247396,1.003500073,1.156818548,1.075966707,1.081833406,0.810642379,0.871398969
0.996290927,0.996823401,1.147083541,1.076759103,1.074439636,0.812551568,0.862982927
1.001181593,0.995997664,1.162172492,1.069223855,1.061581985,0.79839131,0.860991623
0.993854867,1.005149534,1.162256382,1.067572849,1.067730076,0.803818021,0.86871808
1.006119504,0.99123542,1.157134721,1.069641659,1.071627064,0.807839997,0.86143189
0.992528976,1.000937742,1.164084526,1.069964012,1.071798152,0.808557484,0.861666877
1.010980992,0.997551723,1.149980534,1.064864248,1.070821043,0.801036982,0.871713261
0.990076965,1.002129953,1.155687898,1.072407289,1.067177458,0.814249374,0.858662846
1.002928299,0.992122829,1.160957468,1.061519542,1.074067052,0.806181346,0.860469794
0.995969658,0.99916987,1.158107225,1.066612285,1.07880385,0.80780357,0.857836063
1.003143939,1.00188408,1.163711858,1.064525395,1.071266097,0.814945771,0.875593309
1.003624677,1.001590487,1.157753651,1.074674639,1.070669975,0.807558535,0.858297168
0.995141653,0.994773065,1.162044421,1.069053434,1.073365654,0.80472207,0.86110528
0.989669161,1.007081358,1.166749426,1.086015363,1.076013845,0.80919794,0.866175815
1.005527057,0.997199182,1.14687032,1.063056208,1.067099478,0.805681214,0.848566447
0.999900997,1.007392468,1.162957432,1.068274738,1.063684297,0.81989164,0.862657387
0.995218763,0.998270832,1.164551886,1.06441031,1.071325709,0.807864442,0.856728693
0.993303757,0.991383559,1.170875449,1.067397029,1.076283212,0.814220559,0.869607994
0.999950166,0.996071198,1.157327417,1.071290846,1.06640519,0.804346203,0.851925406
0.996963149,1.004017423,1.167502079,1.064106893,1.076614827,0.812687087,0.866494005
0.999348885,0.989383524,1.1586368,1.074108981,1.070009868,0.822241842,0.862603856
0.995879467,1.004386321,1.164736491,1.071388576,1.064006296,0.810851196,0.854362669
1.001335604,0.991587263,1.157729057,1.074914782,1.060710696,0.806144186,0.856928572
0.999835429,1.001021497,1.158694867,1.070773245,1.059283292,0.806315716,0.856901543
1.007598307,1.005797228,1.157264214,1.070674382,1.072596169,0.806109758,0.863018379
0.996362194,0.996132609,1.166706406,1.075184421,1.067717692,0.806637974,0.853207789
1.005389555,1.004025983,1.162266293,1.077526866,1.065625965,0.815549078,0.869129862
0.999086179,1.001886902,1.157888964,1.076188549,1.067091358,0.813236323,0.864033409
1.002162362,0.993009338,1.15764502,1.077182354,1.067757298,0.810099403,0.860963371
1.005126589,1.005889561,1.161672858,1.072039131,1.070171911,0.809673473,0.86566201
0.997343253,1.014596418,1.151934883,1.071484426,1.066983991,0.808511165,0.857717146
1.009419768,1.00560704,1.163264835,1.073063681,1.062539188,0.805131525,0.861882265
1.00285821,1.00183023,1.162097817,1.062362166,1.063479025,0.807791095,0.856599663
0.998396867,1.01056098,1.161546356,1.078100433,1.076271615,0.813662305,0.861182765
1.000498026,1.003294943,1.155598223,1.067247756,1.070609943,0.808714544,0.860809706
1.004033563,0.997018,1.162645221,1.064780066,1.073488072,0.81180624,0.862659956
1.002259967,1.009779555,1.163238261,1.06399173,1.06689585,0.806779821,0.863455738
0.996770545,1.001849785,1.162895327,1.078516679,1.066730457,0.814187943,0.859001767
1.006370532,1.007936347,1.161859949,1.06784156,1.067270453,0.811682555,0.863469571
1.004831079,1.000651046,1.156711438,1.064493067,1.067563622,0.815957525,0.855466388
1.0043038,1.003327984,1.154005216,1.069111645,1.064339242,0.809552973,0.867673913
1.003589235,1.003574284,1.161590348,1.073074332,1.063879402,0.810467686,0.860497816
1.003319259,0.999454945,1.148190731,1.071658737,1.062328763,0.807809144,0.854123317
0.997754734,0.985528396,1.159163941,1.065829737,1.067665147,0.809624505,0.853494291
1.001578608,1.00146491,1.160946363,1.06002889,1.067105141,0.812849119,0.86473044
1.002864114,1.000520611,1.160755211,1.074728171,1.068119912,0.807315648,0.861698969
1.002526207,0.99497447,1.161604062,1.069989432,1.063175451,0.809102971,0.861209921
0.99687141,1.003226475,1.160239571,1.07286769,1.064312574,0.799194184,0.858581254
0.996828931,1.002707492,1.154880502,1.067679795,1.069837166,0.79883327,0.855945748
1.001755907,1.006666806,1.154147088,1.075126628,1.071516414,0.815259783,0.858882295
0.994031217,1.002463651,1.151516662,1.068095921,1.065780232,0.813952749,0.865183256
0.997828485,1.006532949,1.146476037,1.065120447,1.070190058,0.812669868,0.864158287
1.006413755,0.996307058,1.161623579,1.061651357,1.05861273,0.808915289,0.863042377
0.99813646,1.007710518,1.166742316,1.069370834,1.071090586,0.807871501,0.866902618
0.997224898,1.007382415,1.166279622,1.062743753,1.078419899,0.814239538,0.853215129
1.000477196,0.998421264,1.166195717,1.07284778,1.079537099,0.80961089,0.85766944
1.002089122,1.003296851,1.155352134,1.064962191,1.071298904,0.819064052,0.864691938
0.993776961,1.005016847,1.161765236,1.065402212,1.07388511,0.815692481,0.861868668
1.002645892,0.986409152,1.154396354,1.063636403,1.065892092,0.809572624,0.863725339
1.002988957,0.991676935,1.15079438,1.066148663,1.068554825,0.807597847,0.862593078
1.002036564,1.003038761,1.171072057,1.073566004,1.071144456,0.809687294,0.861220555
0.995233719,1.003527117,1.152435265,1.076558341,1.067440019,0.806629504,0.861800959
0.997479433,0.989886213,1.157325251,1.065478831,1.075795001,0.814283161,0.855685686
1.005750181,1.003040372,1.158932531,1.068398232,1.064568951,0.809859875,0.872536879
0.998663896,1.004811606,1.157742666,1.068596316,1.074308586,0.806598985,0.8649392
1.000416284,1.010437456,1.164519329,1.07307192,1.075642586,0.81403202,0.861285298
1.001072838,0.990058807,1.160712373,1.072690889,1.074056808,0.808889444,0.854215089
0.997670988,1.001899005,1.156482999,1.082676668,1.080712051,0.806250434,0.863577014
0.994340272,1.006433621,1.156034799,1.064164725,1.0587863,0.806989253,0.866792645
1.005198701,1.000028365,1.155686187,1.065272835,1.066246507,0.813123749,0.862048579
1.001901626,0.996056177,1.158649837,1.068538613,1.068219506,0.820550048,0.863389928
1.003001488,1.001669691,1.16163229,1.071320072,1.058488932,0.807575678,0.858798611
1.005354712,0.996668014,1.152782743,1.073532379,1.071943496,0.80506994,0.85534346
1.000202579,1.003567798,1.150871568,1.0600468,1.076762132,0.810989745,0.862740957
0.997387948,1.006949256,1.160582844,1.06981866,1.074865004,0.799429449,0.865086832
1.006949104,0.997612505,1.157196374,1.070017045,1.068465846,0.806192902,0.855945936
1.000146169,1.004018294,1.16239935,1.06913223,1.085204546,0.799265839,0.857587453
0.997292048,0.997642506,1.160755475,1.064435611,1.078121933,0.811623425,0.858060372
1.007445092,0.997122428,1.155951832,1.063082608,1.07618063,0.805794906,0.857150331
0.98873225,1.008263585,1.15864039,1.064975806,1.066870757,0.810533663,0.868414232
1.002102296,1.000096398,1.161080144,1.06795186,1.069748819,0.798037048,0.856820935
0.999597737,0.993005141,1.155473555,1.065675148,1.074273283,0.809341063,0.862503652
1.000111371,0.996974915,1.161335444,1.066320575,1.069720028,0.793929914,0.855698067
0.989190054,0.992172147,1.167575235,1.068151532,1.074504543,0.798474297,0.867342358
1.00188747,0.997755842,1.155207785,1.065256784,1.070456745,0.813082899,0.86959932
0.997509593,0.994756625,1.169475001,1.06158981,1.07243332,0.808060607,0.860274056
1.006346055,0.991617106,1.166458065,1.068380895,1.06552562,0.80206448,0.863727975
0.996040946,0.994538887,1.158727164,1.058804965,1.069413261,0.816451449,0.862801023
0.997162547,0.994885927,1.168746291,1.070775317,1.073074742,0.803732091,0.862430089
0.993045382,1.001541067,1.161292732,1.072180076,1.070298138,0.80985231,0.858419673
1.001107812,1.006522127,1.15786314,1.063474649,1.069975583,0.807069955,0.85277964
0.990134975,0.996771697,1.158804842,1.071994648,1.068477524,0.815457265,0.854770261
1.008897051,1.006746612,1.167508981,1.066805046,1.069382663,0.808662422,0.858680734
0.999034214,0.996813248,1.156755689,1.070531723,1.070473621,0.806158045,0.853610054
1.000465972,1.002021673,1.164091679,1.073777448,1.061553633,0.802199783,0.862654649
1.00685537,1.000068498,1.160855609,1.070114913,1.067399969,0.808674728,0.85870103
0.99389527,0.994753245,1.145438974,1.06979564,1.06386597,0.803978762,0.862164538
0.994584924,1.000060427,1.160633185,1.068317835,1.066327033,0.810082334,0.870049485
1.006992518,0.998526853,1.157038562,1.052361711,1.074481871,0.810378026,0.863581905
1.00576802,1.00059775,1.167304798,1.062532521,1.068436062,0.808973682,0.856744919
1.003156473,1.008749384,1.160232536,1.068535787,1.059975052,0.812050719,0.85344071
0.997554818,1.000268053,1.158034936,1.072475309,1.069368572,0.820848694,0.868258191
0.992289326,0.99268607,1.156394162,1.067257877,1.073141015,0.80402698,0.862633702
1.000546182,1.008608985,1.169145205,1.07392505,1.06777661,0.808380798,0.858758849
0.999799155,1.002616337,1.170286582,1.066969467,1.06597272,0.808690611,0.858115876
1.001710125,1.003635618,1.163680387,1.069729845,1.083557613,0.811536121,0.863582935
0.996056244,1.011932522,1.154130735,1.071963687,1.065384139,0.811255182,0.866063432
1.005291189,1.002822233,1.158411581,1.0836462,1.065502143,0.804627848,0.858945259
1.011034891,1.000724934,1.168049191,1.064948514,1.063958849,0.808057927,0.868087752
0.99263197,0.992626135,1.163009726,1.06945799,1.075835744,0.812329051,0.851391957
1.001976954,0.993637191,1.158037438,1.077338697,1.079727474,0.810599567,0.863229674
1.00758642,0.99921882,1.159610363,1.067636401,1.073785699,0.814736259,0.865799082
1.002321558,0.999597021,1.159687011,1.066023663,1.067401182,0.805553083,0.868670087
0.99718074,1.010260177,1.151676353,1.074839218,1.076183903,0.800481521,0.862763095
0.999417445,1.001554869,1.154499745,1.084547502,1.063944931,0.80895083,0.862701987
1.009197544,1.001022508,1.16917979,1.072931996,1.063148067,0.810696359,0.863151384
1.011658437,0.999328909,1.151323439,1.071344884,1.062585527,0.802189212,0.852072455
0.999229826,0.998305696,1.163747256,1.074132098,1.058933173,0.825386364,0.865421881
0.996509731,1.005017281,1.16178316,1.065553988,1.06464794,0.81435063,0.855037592
0.99746664,0.992432465,1.167893284,1.071325892,1.063390773,0.808307361,0.851539525
0.997794015,0.999356993,1.169194948,1.077775483,1.080354287,0.809604973,0.859337779
1.007817562,0.999321856,1.160680851,1.066316349,1.064422046,0.814500246,0.859487114
1.002309437,0.997456089,1.160500127,1.070602822,1.069288714,0.805785827,0.861311247
0.996934604,1.000388135,1.160086166,1.061835527,1.070851352,0.811533129,0.85762902
1.00101346,0.999414768,1.157856302,1.073743141,1.073083106,0.808090715,0.864276909
0.99703374,1.003406134,1.155138147,1.069712957,1.081627301,0.803816814,0.85791991
1.00362134,0.992661829,1.160345549,1.073441418,1.059985083,0.814242059,0.860636032
1.000185526,1.001621411,1.149630858,1.070716452,1.071345344,0.803271702,0.863816807
0.993990948,1.006552666,1.167566131,1.080304959,1.075238896,0.813806465,0.861719912
0.996048797,1.01175347,1.156544535,1.076166283,1.070207193,0.803402773,0.857782249
1.004505196,0.998340569,1.174095496,1.071315947,1.064480327,0.811436737,0.864370968
1.001268773,0.999219506,1.157920301,1.075134674,1.074528192,0.812296596,0.859344674
0.994317588,1.000594475,1.158438301,1.06813371,1.06852381,0.811962814,0.85248077
0.999973292,1.011553306,1.159515392,1.074689011,1.082750736,0.813352437,0.850371418
1.004211117,0.999747927,1.158522531,1.069320318,1.073519952,0.800103563,0.867696596
0.991385944,0.987956179,1.156881273,1.063567392,1.073047826,0.814743397,0.854751898
0.996459531,0.995647818,1.162435873,1.073700278,1.07745736,0.812341565,0.856205444
0.990755019,1.002098536,1.16656242,1.075795749,1.064261247,0.809943627,0.862791191
0.996973508,0.9987812,1.160623954,1.063233613,1.075150047,0.7972925,0.861062092
0.992786236,1.002440264,1.160864152,1.068690818,1.065615638,0.811006499,0.865371103
1.002841098,1.004071807,1.157881649,1.06541257,1.076825108,0.810581406,0.85325983
1.000929129,0.998961929,1.167964427,1.071788905,1.067312171,0.810722001,0.8627638
0.998181402,1.001670075,1.162012257,1.06937601,1.070350224,0.807673695,0.863330926
1.009869627,0.995243691,1.166641503,1.070544351,1.069452843,0.811508181,0.858920987
0.991436292,0.996089234,1.156424497,1.069412542,1.071612014,0.804347688,0.877275922
0.994249377,0.997081734,1.157991957,1.066137875,1.066744162,0.812249272,0.85980037
0.99441082,0.999338438,1.152478008,1.064599771,1.072186462,0.804143777,0.867330132
1.002247334,1.0002537,1.161267772,1.070848606,1.073893968,0.805291301,0.851994485
0.997019535,0.996438363,1.164343698,1.078984759,1.068362968,0.804148359,0.856096994
1.00344841,0.999412201,1.153819572,1.070103322,1.075287707,0.821447193,0.854041498
1.00199831,0.995111472,1.165010844,1.074133781,1.065496365,0.800357601,0.859213053
1.01199135,0.996373764,1.159349519,1.072169967,1.06608822,0.803280041,0.864964825
0.998339262,0.983593702,1.166677974,1.060944451,1.065731386,0.806352535,0.859540265
0.998036859,0.996232121,1.152528967,1.06539438,1.072704851,0.807573679,0.871322871
1.001337424,1.001174572,1.160967982,1.076636007,1.065842039,0.808428337,0.857776122
0.994866655,0.9989197,1.165803248,1.069156367,1.066925486,0.802372135,0.847665637
0.997969468,0.999347471,1.158169809,1.070002553,1.072860115,0.806880967,0.864959196
1.00219411,1.001742112,1.160856038,1.060625855,1.072319284,0.805619516,0.858110979
0.99246615,1.007926765,1.158156596,1.066330259,1.068562784,0.805134229,0.864051221
0.987682304,1.0122559,1.154559253,1.074896792,1.071366331,0.808953879,0.85580596
0.996226925,1.009781606,1.161357045,1.070564589,1.06613486,0.808781739,0.855579043
1.003473636,1.006255261,1.157588955,1.062921215,1.068511487,0.807057272,0.860466845
0.99811418,1.001359233,1.162113325,1.067215986,1.060800787,0.808461636,0.862244655
1.003443448,0.992690182,1.160210512,1.072991193,1.06796538,0.810345258,0.862208295
0.996484572,0.993941838,1.15655873,1.073045323,1.075936607,0.812552981,0.858897312
1.004706296,0.996524124,1.168848928,1.068025349,1.067067299,0.805369135,0.860268894
0.991762961,0.997796828,1.161168231,1.077514498,1.068978124,0.805674404,0.873126501
0.994266947,0.996073317,1.160012483,1.063654475,1.067831817,0.809414258,0.868742409
0.994897179,1.00054655,1.158998543,1.073244612,1.071727083,0.814448978,0.871118816
1.00511839,1.007033124,1.160844772,1.073019541,1.070468981,0.793791168,0.86577946
0.996894795,0.995137571,1.163301096,1.072629894,1.070013598,0.806601798,0.85741801
0.997413203,1.006913898,1.15904011,1.071855575,1.068439177,0.817273531,0.870911396
1.001410982,1.015923984,1.156317642,1.075799527,1.065350646,0.808310018,0.861421647
0.996711648,1.003139058,1.156875624,1.07650511,1.081231404,0.814154312,0.857486753
0.995743226,1.008906439,1.152384217,1.067284349,1.065835185,0.806457945,0.860453492
1.003509029,0.999574757,1.159493612,1.064118847,1.071136393,0.802606142,0.855198002
0.9993452,0.994049897,1.166641933,1.067204805,1.074015441,0.810803167,0.865780759
1.007985699,0.999336561,1.162161483,1.067438861,1.065728386,0.810122908,0.859624638
1.003416943,0.99977213,1.15712979,1.072502167,1.068571642,0.808431254,0.856148894
1.009174352,1.009848983,1.164236661,1.077508755,1.069123571,0.808435459,0.863727379
0.997874802,1.006834654,1.162234059,1.068431595,1.064700182,0.802716233,0.859201729
1.003459225,0.993250404,1.151914412,1.076625169,1.067378321,0.80858894,0.858987802
1.008928181,0.999531973,1.159842932,1.079807329,1.066375734,0.805507592,0.856096237
0.994917844,1.004609879,1.153161559,1.066551339,1.071353606,0.805335795,0.867202466
1.008139718,1.006092452,1.165002551,1.076493257,1.079665727,0.82358794,0.85670694
1.008036431,1.000771656,1.164970499,1.077908443,1.067943316,0.802984511,0.843769758
1.010000654,0.992820832,1.164143697,1.06884391,1.068143515,0.805878208,0.856691028
1.003812196,1.002475061,1.162705321,1.065764839,1.070631459,0.821080079,0.869692956
0.997312106,1.004973731,1.160252785,1.069088295,1.061221997,0.827649986,0.855590229
1.005655779,0.997007077,1.153422898,1.070068522,1.071662364,0.810632852,0.852458134
1.003069257,0.999678114,1.164216003,1.061666981,1.062395567,0.805040882,0.86239794
1.006871176,0.994626352,1.167445098,1.069552553,1.071615478,0.814291563,0.864359746
1.00529305,0.997767121,1.161201692,1.064649958,1.062217209,0.804464059,0.852608298
0.994556174,0.996695928,1.159957294,1.075497813,1.062214891,0.803152873,0.856476298
1.001311642,0.995226962,1.168998005,1.071304559,1.071914507,0.817203255,0.862677759
1.005095061,0.996553376,1.164774176,1.07071965,1.066178608,0.809812415,0.860570095
0.995719499,0.993300894,1.161984444,1.063241553,1.070797035,0.816795579,0.85965004
0.992978373,1.005857349,1.162288586,1.073251022,1.063700712,0.802706615,0.863967885
0.999176947,1.001926071,1.163613355,1.058941469,1.070747669,0.814567045,0.856670615
1.002022371,0.993847428,1.163633822,1.071925787,1.067106862,0.807429092,0.852536617
0.998348233,0.996191836,1.163521574,1.069323369,1.066344768,0.808340763,0.857434279
1.00441356,0.989064104,1.159012184,1.071434515,1.066611894,0.809196857,0.868608063
1.005670419,1.008695303,1.166540731,1.07660173,1.068110216,0.804395859,0.858455823
0.991624731,1.00315806,1.154905991,1.076022903,1.067545924,0.811548672,0.853369952
1.005406941,1.001654935,1.15937459,1.06155938,1.066563057,0.810211487,0.857206086
1.000649435,0.998869411,1.158096333,1.074429321,1.066947869,0.819076257,0.86443347
0.997909332,1.010150858,1.16018359,1.071414531,1.073649456,0.802300468,0.864750471
1.00517778,1.001285382,1.162551077,1.066025174,1.078842148,0.817686976,0.86252169
1.012284272,0.999567458,1.164754572,1.066154331,1.070731488,0.81150893,0.858238154
1.002092148,0.999966368,1.165661303,1.069519237,1.073805103,0.808717871,0.864077088
1.006772446,0.997239545,1.149092404,1.061232246,1.067793383,0.829685899,0.863004121
1.0025825,0.989536513,1.160697038,1.071974379,1.064503251,0.812689056,0.859668387
0.998599272,0.998503959,1.160374813,1.070137944,1.071543259,0.807602562,0.868396652
0.992618819,1.004253392,1.157335241,1.074086991,1.070693896,0.801839501,0.863291695
0.995666271,1.006423696,1.155718408,1.069869808,1.071922271,0.806250849,0.859928211
0.993126769,0.999763783,1.155011844,1.071639716,1.062260256,0.810290434,0.85772298
1.000843132,0.995623885,1.157486906,1.066541662,1.06323397,0.809284702,0.861975576
1.000901416,1.007957353,1.164365874,1.069516213,1.076154027,0.816390603,0.858393303
1.012699005,0.992383624,1.154772347,1.069468741,1.070372981,0.815162369,0.862750887
0.996918988,1.00002028,1.161576135,1.066960258,1.062542396,0.801464774,0.866021676
