热功率,电功率,主回路1冷却剂流量,主回路2冷却剂流量,主回路1热管段冷却剂温度,主回路2热管段冷却剂温度,主回路1冷管段冷却剂温度,主回路2冷管段冷却剂温度,主回路1蒸汽发生器二次侧压力,主回路2蒸汽发生器二次侧压力,主回路1蒸汽发生器水位,主回路2蒸汽发生器水位,主回路1蒸汽发生器给水流量,主回路2蒸汽发生器给水流量,主回路1蒸汽发生器给水温度,主回路2蒸汽发生器给水温度,主回路1蒸汽发生器蒸汽出口流量,主回路2蒸汽发生器蒸汽出口流量,主回路1蒸汽发生器蒸汽出口温度,主回路2蒸汽发生器蒸汽出口温度,稳压器压力,稳压器水位,稳压器蒸汽空间温度,稳压器水空间温度
0.251978036,0.081604413,0.999225833,1,0.083506228,0.083505704,0.077010647,0.077008923,0.000121803,0.000118036,0.00140477,0.001406543,0.066806467,0.066653474,0.05745644,0.057456107,0.066158224,0.065999854,0.074376258,0.074334429,0.002731783,0,0.097625788,0.091988262
0.251986914,0.081610561,0.999259014,1,0.0835089,0.083508595,0.07701328,0.077011539,0.000121918,0.000118206,0.001404847,0.00140662,0.066812217,0.066654895,0.057458375,0.057458041,0.066187636,0.066031864,0.074380246,0.074338719,0.002731794,0,0.097638088,0.091991448
0.251980473,0.081603207,0.999239081,1,0.083506866,0.083506486,0.077011358,0.077009617,0.000121971,0.000118231,0.001404812,0.001406612,0.066807029,0.066650682,0.057456967,0.057456662,0.066196708,0.066040577,0.074378837,0.074337363,0.002731781,0,0.097635381,0.091989228
0.251975585,0.08161019,0.999219887,1,0.083505564,0.083505065,0.077010063,0.077008321,0.000121858,0.000118284,0.001404759,0.001406615,0.066805971,0.066647797,0.057455937,0.057455603,0.06618826,0.066035297,0.074376118,0.074336529,0.00273176,0,0.097627367,0.091987639
0.251978826,0.081602639,0.999231509,1,0.083506849,0.083506215,0.077011121,0.077009405,0.00012186,0.000118037,0.001404806,0.001406551,0.066812342,0.066649483,0.0574568,0.057456496,0.066155007,0.066000657,0.074377469,0.074334616,0.002731771,0,0.097629433,0.091988738
0.251982535,0.08161047,0.999250026,1,0.083508129,0.083507765,0.077012527,0.077010836,0.000121973,0.000118205,0.00140486,0.001406632,0.066807408,0.066657734,0.05745785,0.057457516,0.066187077,0.066026844,0.074379791,0.074337774,0.002731848,0,0.097639551,0.091990443
0.251981534,0.081604705,0.999244826,1,0.083507155,0.08350691,0.077011677,0.077009986,0.000121971,0.000118259,0.001404846,0.001406646,0.066805886,0.066651948,0.057457279,0.057456945,0.06619869,0.066041565,0.074378832,0.07433772,0.002731849,0,0.09764099,0.091989749
0.251973755,0.081606918,0.99921266,1,0.08350452,0.083504106,0.077009173,0.077007449,0.000121801,0.000118255,0.001404743,0.001406572,0.066809593,0.066646019,0.057455341,0.057455007,0.066171003,0.06602153,0.074374868,0.074335449,0.002731786,0,0.097628349,0.091986696
0.251976139,0.081604051,0.999215561,1,0.083505651,0.083504873,0.07700986,0.077008144,0.000121941,0.000118035,0.001404783,0.001406501,0.066807648,0.06665097,0.05745586,0.05745553,0.06617038,0.066011792,0.07437697,0.074333425,0.002731781,0,0.097623101,0.091987486
0.251981871,0.081606646,0.999239753,1,0.083507637,0.083507003,0.077011845,0.077010121,0.000121999,0.000118204,0.00140482,0.001406593,0.066805681,0.066655813,0.05745736,0.05745703,0.066192553,0.066032215,0.074379579,0.07433736,0.002731797,0,0.097632768,0.09198977
0.251979979,0.081608563,0.999236783,1,0.08350668,0.083506376,0.07701122,0.07700947,0.000122026,0.000118231,0.001404836,0.001406581,0.066804111,0.066650977,0.057456868,0.057456534,0.066203344,0.066044753,0.074379449,0.074337146,0.002731803,0,0.097635019,0.091989276
0.251977,0.081605016,0.99922198,1,0.083506081,0.083505523,0.077010485,0.077008709,0.000121859,0.000118063,0.001404739,0.001406539,0.066802985,0.066651738,0.057456336,0.057456002,0.066156105,0.065997042,0.074375832,0.074334138,0.00273183,0,0.097627039,0.091988253
0.251981402,0.081609245,0.999242526,1,0.083507631,0.083507073,0.077011917,0.077010141,0.000121888,0.000118204,0.00140482,0.00140662,0.066812791,0.066655086,0.057457382,0.057457052,0.066171824,0.066016889,0.074378712,0.074337296,0.002731825,0,0.097638214,0.091989907
0.251984159,0.081604249,0.999253881,1,0.083508106,0.083507827,0.07701261,0.077010809,0.000121945,0.000118261,0.001404805,0.001406633,0.066808181,0.066652022,0.057457918,0.057457588,0.066192,0.066037008,0.074378798,0.074338185,0.002731878,0,0.097640951,0.091990985
0.251978182,0.081610089,0.999225632,1,0.083505861,0.083505472,0.077010387,0.077008637,0.000121831,0.000118063,0.001404738,0.001406511,0.066810591,0.0666507,0.057456191,0.057455857,0.06616407,0.066008305,0.074376675,0.074334321,0.002731856,0,0.09762873,0.091988391
0.251981896,0.081602309,0.999243403,1,0.083507648,0.08350726,0.077012037,0.077010313,0.000121972,0.000118204,0.001404823,0.001406596,0.066808231,0.066655205,0.057457455,0.057457121,0.066188787,0.066030719,0.074379157,0.074337352,0.002731859,0,0.09763505,0.091990357
0.251983094,0.081611903,0.999254625,1,0.083508143,0.083507864,0.077012595,0.07701087,0.000122028,0.000118233,0.001404861,0.001406634,0.066807082,0.06665278,0.057457846,0.057457512,0.066203726,0.066045767,0.07438033,0.074338305,0.002731878,0,0.09764044,0.091991158
0.251975133,0.081603531,0.999224214,1,0.083505672,0.083505257,0.077010209,0.077008467,0.000122024,0.000118202,0.001404789,0.001406562,0.066803549,0.06664942,0.057456075,0.057455741,0.066193373,0.066034395,0.074378119,0.074335343,0.002731848,0,0.097629766,0.091988337
0.251977041,0.081608379,0.999225561,1,0.083506577,0.08350585,0.077010812,0.077009045,0.000121776,0.000118036,0.001404744,0.001406545,0.066805771,0.066654519,0.057456532,0.057456202,0.066146667,0.065988822,0.074375904,0.074334852,0.002731897,0,0.097627346,0.091988867
0.25198004,0.081605856,0.999243605,1,0.083507987,0.083507429,0.077012245,0.077010503,0.000121972,0.000118232,0.001404826,0.001406599,0.066811524,0.066653041,0.057457601,0.057457267,0.066191665,0.066035676,0.074379503,0.074337529,0.002731892,0,0.09763486,0.091990518
0.251984529,0.081607213,0.999252123,1,0.083507999,0.08350772,0.077012511,0.077010761,0.000121862,0.000118094,0.001404776,0.001406576,0.066807846,0.06665443,0.057457819,0.057457485,0.06616892,0.06601091,0.074378068,0.074336398,0.002731902,0,0.097640166,0.091991197
0.251979663,0.081607499,0.99922901,1,0.083506273,0.083505859,0.077010767,0.077009043,0.000121914,0.000118175,0.001404745,0.001406545,0.066810337,0.066652995,0.057456475,0.057456141,0.066187167,0.066031426,0.074377735,0.074336151,0.002731898,0,0.097628764,0.09198915
0.251982465,0.081603263,0.999242594,1,0.083507321,0.083507017,0.077011813,0.077010089,0.000121999,0.000118259,0.001404819,0.001406619,0.066807457,0.066651385,0.057457318,0.057456984,0.066198955,0.066042274,0.074379381,0.074337694,0.002731878,0,0.097638621,0.091990369
0.251982203,0.081613396,0.999249895,1,0.083507688,0.08350735,0.077012172,0.07701043,0.000122027,0.000118232,0.001404852,0.001406597,0.066806033,0.066650404,0.057457517,0.057457183,0.066200855,0.066042676,0.074380041,0.074337128,0.002731945,0,0.097639366,0.09199093
0.251976931,0.081601001,0.999223942,1,0.08350603,0.083505506,0.077010463,0.077008722,0.000122052,0.000118008,0.001404793,0.001406538,0.066801368,0.066656043,0.057456327,0.057455967,0.066171881,0.066005367,0.07437867,0.074334287,0.002731912,0,0.097626515,0.09198878
0.251984091,0.081613397,0.999249214,1,0.083508284,0.083507836,0.07701262,0.077010844,0.000121806,0.000118205,0.001404777,0.001406633,0.066806392,0.066655695,0.057457907,0.057457577,0.066169964,0.066014803,0.074377591,0.074337925,0.002731933,0,0.09763722,0.091991355
0.251983651,0.081602822,0.999253273,1,0.083508089,0.083507785,0.077012547,0.077010797,0.000121945,0.000118233,0.001404804,0.001406632,0.066813529,0.066650696,0.057457901,0.057457567,0.06618419,0.066030914,0.074379566,0.074338234,0.002731931,0,0.097642258,0.091991494
0.251975316,0.081609172,0.999220835,1,0.083505567,0.083505017,0.077009939,0.077008248,0.000121996,0.000118284,0.001404757,0.001406585,0.06680608,0.066647932,0.057455919,0.057455585,0.066198425,0.066043853,0.074377156,0.074336265,0.002731923,0,0.097629126,0.091988408
0.251974084,0.081603806,0.999210492,1,0.083505177,0.083504543,0.077009501,0.07700781,0.000121802,0.000118228,0.001404694,0.001406522,0.066808139,0.066645562,0.057455592,0.057455262,0.066166998,0.066016801,0.074374991,0.074334938,0.00273188,0,0.097624996,0.091987691
0.251980934,0.081607636,0.999245499,1,0.08350777,0.083507355,0.077012061,0.077010404,0.000121944,0.000118066,0.001404796,0.001406541,0.066810829,0.066654177,0.057457553,0.057457223,0.066165292,0.066006281,0.074378993,0.074336275,0.002731916,0,0.097639282,0.09199095
0.251981577,0.081608276,0.99924976,1,0.083507716,0.083507361,0.0770121,0.077010376,0.000121972,0.000118232,0.001404796,0.001406569,0.066807397,0.066653569,0.057457502,0.057457168,0.066197235,0.066039831,0.074379412,0.074337742,0.002731972,0,0.097639728,0.09199121
0.25196825,0.081601269,0.999196373,1,0.083503525,0.083502942,0.077008027,0.077006311,0.000122021,0.000118254,0.001404749,0.001406522,0.066802958,0.066647472,0.057454473,0.057454139,0.066192715,0.066035817,0.074375893,0.074334209,0.002731854,0,0.097623035,0.09198617
0.251975184,0.081610104,0.999219818,1,0.083506066,0.083505297,0.077010245,0.077008504,0.000121858,0.000118118,0.001404707,0.001406507,0.066804717,0.066649312,0.057456073,0.057455739,0.066166424,0.06601005,0.074375736,0.07433433,0.002731905,0,0.09762682,0.09198866
0.251985564,0.081604487,0.999266312,1,0.083509848,0.08350929,0.077013984,0.077012243,0.000121919,0.000118152,0.00140483,0.001406603,0.066813532,0.0666574,0.057458925,0.057458595,0.066166732,0.066009962,0.074380819,0.074339047,0.002732009,0,0.097641444,0.091993205
0.251986809,0.081612036,0.999263074,1,0.083508626,0.083508347,0.077013064,0.077011339,0.000122001,0.000118151,0.001404814,0.001406559,0.066807874,0.06665335,0.057458221,0.057457887,0.066198643,0.066038636,0.074380673,0.074337176,0.002731978,0,0.097643943,0.091992411
0.25197833,0.081602231,0.999221307,1,0.083505638,0.083505114,0.077010156,0.077008415,0.00012183,0.000118118,0.001404705,0.001406533,0.0668042,0.066655722,0.057456013,0.05745568,0.06616261,0.066004352,0.074375575,0.074335014,0.002731956,0,0.097628999,0.091988802
0.251981473,0.081607974,0.99923428,1,0.083506982,0.083506508,0.077011421,0.077009654,0.000121971,0.000118231,0.001404783,0.001406555,0.06680979,0.06665081,0.057456913,0.057456579,0.06619099,0.066036359,0.074378454,0.074336938,0.002731917,0,0.097631982,0.091990164
0.251984681,0.081606915,0.999250162,1,0.083508309,0.083507785,0.077012567,0.077010825,0.000121834,0.00011826,0.001404776,0.001406604,0.06681001,0.066650474,0.057457793,0.057457459,0.066185769,0.066032659,0.074378259,0.074338373,0.002732013,0,0.097642219,0.091991507
0.251980708,0.081606741,0.999237392,1,0.083506666,0.083506361,0.077011229,0.077009513,0.000121943,0.000118314,0.00140478,0.001406608,0.06681178,0.066646929,0.057456814,0.05745651,0.066184781,0.066034915,0.074377854,0.074337715,0.002732022,0,0.09764042,0.091990134
0.251978026,0.081606573,0.999222389,1,0.083505914,0.083505271,0.077010202,0.077008486,0.000121969,0.000118035,0.001404788,0.001406505,0.066806129,0.066651112,0.057456084,0.057455754,0.066175871,0.066017642,0.074377277,0.074333681,0.002731957,0,0.09762867,0.091988936
0.2519757,0.081604222,0.999224211,1,0.083506506,0.083505703,0.077010598,0.077008882,0.000121859,0.000118202,0.001404713,0.001406541,0.066804364,0.066654888,0.057456373,0.057456043,0.066177674,0.066017783,0.074376856,0.074336083,0.002731889,0,0.097626771,0.091989331
0.251984301,0.081610643,0.999261853,1,0.08350934,0.083508925,0.077013547,0.077011805,0.000121919,0.000118068,0.001404794,0.001406567,0.066813321,0.066653754,0.057458573,0.057458239,0.06617123,0.066016207,0.074379763,0.074337264,0.002732021,0,0.097640416,0.091992902
0.251980677,0.081604551,0.99924665,1,0.083507479,0.083507234,0.077012036,0.077010294,0.000121999,0.000118204,0.001404794,0.001406567,0.066806667,0.066655666,0.057457426,0.057457093,0.066189054,0.066029215,0.074379302,0.074337226,0.00273205,0,0.097639914,0.091991202
0.251975814,0.081607703,0.999225025,1,0.083505855,0.083505407,0.077010361,0.077008611,0.000121858,0.000118119,0.001404735,0.001406508,0.066805713,0.066651584,0.057456122,0.057455788,0.066183485,0.06602564,0.07437646,0.074334656,0.002731989,0,0.097629767,0.091989162
0.251979774,0.081605233,0.999236441,1,0.083507512,0.083506963,0.077011845,0.077010069,0.000121944,0.000118204,0.001404761,0.001406562,0.066810524,0.066654368,0.05745721,0.057456876,0.066171745,0.066015533,0.074378308,0.074336985,0.002731958,0,0.097630559,0.091990794
0.251980626,0.08160749,0.999244351,1,0.083507536,0.08350718,0.077012043,0.077010293,0.000121972,0.00011826,0.001404793,0.001406594,0.066807642,0.066650685,0.057457377,0.057457044,0.066200833,0.06604512,0.074379108,0.07433781,0.002732049,0,0.097640988,0.091991171
0.251974844,0.081606446,0.999224622,1,0.08350553,0.083505091,0.077010116,0.077008366,0.00012183,0.000118174,0.00140473,0.001406531,0.066808878,0.066647407,0.057455969,0.057455635,0.066176098,0.066023799,0.074375674,0.074335223,0.002732036,0,0.097635223,0.091989064
0.251972798,0.081603291,0.999210359,1,0.083504988,0.083504379,0.077009464,0.077007722,0.00012194,0.000118117,0.001404745,0.00140649,0.066806746,0.066653532,0.057455445,0.057455111,0.066165662,0.066007016,0.074376237,0.074333631,0.002731956,0,0.097624719,0.091988199
0.251981711,0.081608164,0.999242253,1,0.083508026,0.083507358,0.077012184,0.077010434,0.000122,0.000118232,0.001404796,0.001406569,0.066807015,0.066652608,0.057457512,0.057457178,0.0662004,0.066042662,0.074379581,0.074337641,0.002731998,0,0.09763546,0.091991288
0.251983792,0.081608133,0.999265235,1,0.083509162,0.083508832,0.07701351,0.077011768,0.000122029,0.000118068,0.001404821,0.001406566,0.06680573,0.066656194,0.057458552,0.057458192,0.066184005,0.066021196,0.074380894,0.074337119,0.002732102,0,0.09764524,0.091993191
0.25197154,0.081605915,0.999211106,1,0.083504638,0.083504114,0.077009168,0.077007418,0.000121829,0.0001182,0.001404685,0.001406514,0.066805925,0.066652293,0.057455262,0.057454928,0.066167197,0.066011295,0.074374725,0.074334367,0.002732002,0,0.09763047,0.091987931
0.251974706,0.081602692,0.99921671,1,0.083505485,0.083505012,0.077010022,0.077008247,0.000121968,0.000118229,0.001404728,0.001406529,0.06680811,0.066649188,0.057455905,0.057455575,0.066189846,0.066035054,0.074377046,0.074335665,0.002731949,0,0.097627699,0.091988845
0.251979284,0.081609158,0.999241648,1,0.083507262,0.083506983,0.077011814,0.077010064,0.000121971,0.000118287,0.001404761,0.001406562,0.066806974,0.066649904,0.057457236,0.057456902,0.06619673,0.066041461,0.074378692,0.074337783,0.002732013,0,0.097639751,0.091991092
0.251980376,0.081606859,0.999247935,1,0.083507572,0.083507242,0.077012105,0.077010329,0.000121861,0.000118343,0.001404766,0.001406622,0.066811472,0.066647808,0.057457496,0.057457162,0.066173912,0.066024569,0.074377647,0.074338454,0.002732132,0,0.09764363,0.091991437
0.251973613,0.081605641,0.999216918,1,0.083505151,0.083504543,0.077009615,0.077007848,0.00012194,0.000118117,0.00140472,0.001406466,0.066808234,0.06664668,0.057455612,0.057455278,0.066175957,0.066021052,0.074376468,0.074333726,0.002732044,0,0.097631031,0.091988548
0.251974759,0.081605617,0.999219278,1,0.083505872,0.083505297,0.077010252,0.077008476,0.000121969,0.000118146,0.001404705,0.001406478,0.066803901,0.066655589,0.057456099,0.057455765,0.066178851,0.066017266,0.074377689,0.074335218,0.002731958,0,0.097626062,0.091989234
0.251980938,0.081606887,0.999246107,1,0.083508021,0.083507547,0.077012301,0.077010501,0.000122028,0.000118177,0.001404771,0.001406516,0.066805375,0.066652793,0.057457679,0.057457346,0.066195208,0.066035035,0.074380082,0.074336866,0.002732004,0,0.097639143,0.091991773
0.251979617,0.0816097,0.99924692,1,0.083507668,0.083507338,0.077012134,0.077010333,0.000121861,0.000118149,0.00140474,0.00140654,0.066806286,0.066656778,0.057457532,0.057457202,0.066160969,0.066001819,0.074377487,0.074336511,0.002732135,0,0.097641578,0.091991763
0.251973338,0.081602584,0.999220903,1,0.083505632,0.083505074,0.077010104,0.077008304,0.000121969,0.000118229,0.001404702,0.001406502,0.066809128,0.066650181,0.057455948,0.057455618,0.066184743,0.066029672,0.074377161,0.074335585,0.002732061,0,0.097629183,0.091989243
0.251974088,0.081607356,0.999217857,1,0.083506089,0.083505311,0.077010323,0.077008556,0.000121858,0.000118229,0.001404678,0.001406506,0.066806659,0.066648654,0.057456056,0.057455752,0.066186098,0.066032159,0.074376129,0.074335568,0.002731986,0,0.097624312,0.09198936
0.25197833,0.081605805,0.9992334,1,0.083507114,0.083506649,0.077011579,0.077009804,0.000121915,0.000118093,0.001404729,0.001406502,0.066810374,0.066654108,0.057457042,0.057456708,0.066163431,0.066005668,0.074378136,0.074335503,0.002732004,0,0.09763286,0.091990781
0.251981458,0.081612191,0.999253272,1,0.083508346,0.083507906,0.077012715,0.077010965,0.000122028,0.000118261,0.001404805,0.001406578,0.066807619,0.066653874,0.057457885,0.057457551,0.066197838,0.066039824,0.0743799,0.074338036,0.002732099,0,0.097645738,0.091992357
0.251976491,0.081608917,0.999226783,1,0.083505818,0.083505379,0.077010407,0.077008632,0.000121969,0.000118257,0.001404708,0.001406536,0.066804569,0.066649522,0.057456138,0.057455804,0.066194003,0.066037654,0.074377148,0.074336232,0.002732073,0,0.097634224,0.091989804
0.251979901,0.081610341,0.999227455,1,0.083506341,0.083505901,0.077010925,0.077009124,0.000121831,0.000118258,0.001404716,0.001406544,0.066811057,0.066646926,0.057456509,0.057456176,0.066170709,0.066020594,0.074376644,0.07433642,0.002732034,0,0.097629014,0.091990233
0.251981068,0.081610625,0.999240766,1,0.083508068,0.08350735,0.077012203,0.077010437,0.000121972,0.000118066,0.001404768,0.001406513,0.06680807,0.066654491,0.057457514,0.057457184,0.066173278,0.066013354,0.074379163,0.074335946,0.002732053,0,0.097635032,0.09199164
0.251980417,0.081610488,0.999251921,1,0.083508032,0.083507669,0.077012496,0.07701072,0.000122,0.000118205,0.001404773,0.001406546,0.066806211,0.066654407,0.057457751,0.057457392,0.066194078,0.066034821,0.074379858,0.074337664,0.002732092,0,0.097643939,0.09199218
0.251973906,0.081610429,0.999227189,1,0.083505894,0.08350548,0.077010479,0.077008679,0.000121941,0.000118091,0.001404708,0.001406481,0.066803333,0.066653109,0.057456202,0.057455869,0.066178167,0.066017194,0.074376939,0.074334307,0.002732075,0,0.097634368,0.091989885
0.251975332,0.081606902,0.999218063,1,0.083505958,0.083505079,0.077010112,0.077008312,0.000121885,0.000118201,0.001404673,0.001406502,0.066809025,0.066652263,0.057455903,0.057455569,0.066168265,0.066013029,0.074376307,0.074335171,0.002732088,0,0.097624636,0.091989296
0.251975975,0.081610648,0.999231237,1,0.0835071,0.083506491,0.077011412,0.077009611,0.000121998,0.000118231,0.001404725,0.001406526,0.066807105,0.066650923,0.057456898,0.057456564,0.066197753,0.066041263,0.074378643,0.074336923,0.002732025,0,0.097632058,0.091990694
0.251981427,0.081611875,0.999255907,1,0.08350862,0.083508231,0.077012991,0.077011215,0.000122029,0.000118206,0.001404782,0.001406555,0.06680675,0.066651369,0.05745812,0.05745779,0.066197276,0.066039151,0.07438064,0.074337922,0.002732082,0,0.097644896,0.091992771
0.25197384,0.081610151,0.999226647,1,0.083505948,0.083505559,0.077010586,0.077008785,0.000121858,0.000118091,0.001404682,0.001406483,0.066804449,0.066654749,0.057456312,0.057455978,0.066157704,0.065997923,0.074376071,0.074334597,0.002732077,0,0.097634265,0.091990023
0.251972662,0.081607262,0.999216778,1,0.083505541,0.083505043,0.077010158,0.077008332,0.000121968,0.000118229,0.001404701,0.001406502,0.066809208,0.066650341,0.057455944,0.05745564,0.066183107,0.066027951,0.074377096,0.074335462,0.002732033,0,0.097628433,0.091989346
0.251982027,0.08161202,0.999250365,1,0.083508123,0.083507819,0.077012683,0.077010882,0.000121973,0.000118288,0.001404721,0.001406549,0.0668071,0.066651055,0.057457872,0.057457542,0.06619901,0.06604324,0.074379482,0.074338572,0.002732097,0,0.097642757,0.091992517
0.251982472,0.081612583,0.99925564,1,0.083508323,0.083507909,0.077012745,0.077010978,0.000121862,0.000118261,0.001404749,0.00140655,0.066812035,0.066648314,0.057457925,0.057457595,0.066172974,0.066022302,0.074378274,0.074337712,0.002732182,0,0.097644325,0.091992746
0.251975309,0.081607859,0.999222522,1,0.083506123,0.08350548,0.077010513,0.077008713,0.000121969,0.000118091,0.001404708,0.001406454,0.066806545,0.066654576,0.057456228,0.057455923,0.066171797,0.066011268,0.074377497,0.074334975,0.002732102,0,0.097627613,0.09198997
0.251981317,0.081611603,0.999239685,1,0.083507572,0.083507158,0.077012001,0.077010226,0.000121999,0.000118232,0.001404737,0.00140651,0.066806061,0.066652702,0.057457382,0.057457023,0.066200027,0.066041984,0.074379406,0.074337575,0.002732102,0,0.097635999,0.091991674
0.251978678,0.081611007,0.99925084,1,0.083508069,0.08350768,0.077012485,0.07701071,0.000122028,0.000118316,0.001404773,0.001406573,0.066805293,0.066651075,0.05745775,0.05745742,0.066195624,0.066038861,0.074379401,0.074338238,0.002732118,0,0.097644552,0.09199239
0.251972232,0.081611196,0.999226513,1,0.083505883,0.083505503,0.077010503,0.077008702,0.000121803,0.000118063,0.001404681,0.001406453,0.066808755,0.066650386,0.05745622,0.05745589,0.066148519,0.065992699,0.074376126,0.074334018,0.002732074,0,0.097634109,0.091990118
0.251967681,0.081604912,0.999203195,1,0.083504587,0.083503978,0.077009122,0.077007321,0.000121995,0.000118227,0.001404655,0.001406455,0.066805401,0.066652217,0.057455171,0.057454841,0.066189,0.066030998,0.074376374,0.074334546,0.002732052,0,0.097624955,0.091988244
0.251980853,0.081613553,0.999252458,1,0.083508811,0.083508253,0.07701307,0.07701127,0.000121973,0.000118123,0.001404727,0.001406473,0.066806409,0.066653661,0.057458081,0.057457747,0.066183716,0.066023736,0.074379435,0.074336835,0.002732138,0,0.097638633,0.091993075
