,F1,TT1,PT1,F2,TT2,TT3,TT4
3667,77.12931215056103,47.780511595233925,0.24829786733719283,84.08321337459714,19.442931253485952,34.92723609244095,27.67817555767291
3668,77.16759447830295,47.78893310745281,0.24822776668005017,84.15374527451331,19.44537346653912,34.91732277392877,27.683129720972694
3669,77.19546929181028,47.797912181277724,0.24813256243839757,84.21881335732823,19.4478664150151,34.908586703740674,27.689112104620765
3670,77.21445996228601,47.807521639918406,0.2480330523594421,84.27825589808712,19.450372094043797,34.90091002016074,27.696077054746997
3671,77.22403112506376,47.8176647276272,0.24791442285510226,84.33202188808598,19.452927949359882,34.8944195413757,27.703942707847048
3672,77.22728837974289,47.828431885526086,0.24779180045705718,84.38017259555463,19.455514280348563,34.889015845167656,27.712701403164186
3673,77.22605135765762,47.839782899450306,0.24766519163650572,84.42276847206605,19.45811175691741,34.884711814594866,27.722383518810403
3674,77.22084519271765,47.85162144784638,0.2475346028646468,84.45975770120552,19.4607578248011,34.881464634628756,27.732906947055284
3675,77.21170257759837,47.864057009680934,0.24740004061267923,84.4912004515524,19.46347095405841,34.8793818224454,27.744154262791316
3676,77.1997356796711,47.87710546026128,0.24726151135180185,84.51698806869604,19.46621343922638,34.87836437301578,27.756288481343393
3677,77.1852566752341,47.89070856265785,0.24711902155321352,84.53695504679817,19.468947580818227,34.87844366851467,27.7693573649351
3678,77.16838854897418,47.90493843434167,0.2469725776881131,84.5513285854646,19.471691478370378,34.879521140053974,27.78335251964027
3679,77.15021524101252,47.919698596606224,0.2468221862276994,84.56017012200672,19.47452000127017,34.88174147722479,27.798209697783996
3680,77.13064505028632,47.93498631515604,0.2466678536431713,84.56314674455854,19.47735809449931,34.88500594250138,27.813938257115815
3681,77.10955135332685,47.950799146156164,0.24650958640572757,84.56031495175792,19.48020578312189,34.889254602152114,27.83049243969927
3682,77.08751739004174,47.96718969479204,0.2463336813283487,84.5516763961546,19.483081166674328,34.894558874512754,27.847901653694095
3683,77.06541228955362,47.98411733311182,0.24615412983479368,84.53734551851814,19.485983966340417,34.90057948104056,27.865730223847446
